module_color,gene_symbol,GS_PRFT,GS_PRFT_P,MM,MM_P,logFC,P.Value,adj.P.Val,module_cor_with_PRFT,module_P,module_FDR,selection_type
red,CCL3,0.240825879023859,0.00141430848967886,0.549970146592492,4.60931098405857e-15,0.62299101844428,0.00964984216297007,0.0439295353992137,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,SERINC2,0.240223612912714,0.00145510876218865,0.622526583993092,6.05275296657902e-20,1.18017467254746,0.000916321066929239,0.00839767661337682,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,C1orf170,0.239608869896518,0.00149786055119132,0.42909449115004,3.85222424836078e-09,0.577910050788563,0.000856091167513153,0.00799754845521965,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,FGL2,0.238047631430594,0.00161164089639923,0.882728533324326,5.60488470563069e-58,0.875935699010981,0.00671798011523249,0.0344013214605921,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,IPCEF1,0.236880466078359,0.00170179313348392,0.657783065463842,8.23926427955477e-23,0.664521865811298,0.00554954451469789,0.0299315178657475,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,DDAH1,0.235984929334019,0.00177405582595092,0.393303470858265,8.65502187165177e-08,0.805572988505759,0.00175774727778017,0.0134448739361779,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,RAB11FIP5,0.235189974965261,0.00184053306678932,0.505790295612219,1.26500589643708e-12,0.974518029938528,0.00063484632953924,0.00647489373818492,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,HOXA1,0.235189290440529,0.00184059127416035,0.62051352452686,8.60439094697461e-20,0.832853702218669,0.0044142635410797,0.0255674144299336,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
magenta,NANOG,0.235125396590636,0.00184603176367675,0.330389848783984,9.02075840987104e-06,0.587469673883995,0.000804076121641499,0.00763284362772545,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,CYB5R2,0.23392069681766,0.00195139027963193,0.406026704811997,2.98446823069042e-08,0.776038251804334,0.00477843060586088,0.0270036558765312,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,GPR25,0.232867298482765,0.00204796948699143,0.372938247237183,4.34513529019429e-07,0.562879791499604,0.00415060378526159,0.0245849482862694,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ADAP2,0.232866799576646,0.00204801624043675,0.881617498868425,1.19487484146437e-57,0.902482892274809,0.00296036575669061,0.0194437979776497,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,HOXA4,0.232584099269203,0.0020746652652554,0.784379739085277,2.63842846770275e-37,1.24720348837211,0.0056249037060451,0.0302350620681305,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,FCGRT,0.232561859229535,0.0020767750632653,0.719792640978584,6.57658862103083e-29,0.727162844159338,0.00173737637932296,0.0133276553742798,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,DUSP1,0.232110272776161,0.00212003887114696,0.469093982641776,7.53022306606465e-11,0.619005306067924,0.000256854911154714,0.00336936365684762,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,MEGF9,0.231644996633136,0.00216546955881187,0.848143422136778,4.71886063558658e-49,0.518361627906998,0.00517853088880532,0.0285448507908847,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,KCNK6,0.231511472820837,0.00217866952750073,0.474617031286338,4.19749333454066e-11,0.71597528735634,0.000218439255684314,0.00299701206195447,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,GPR153,0.231277057979203,0.00220202039010903,0.669027324512238,8.30176599242816e-24,0.974054317027546,0.000682829897005696,0.00682827139637702,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,NHSL2,0.230727861689875,0.00225762055877698,0.559280198305966,1.26689484818735e-15,0.710806174819584,0.00990623184752091,0.0447933961800946,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,PPP1R14C,0.230727198871918,0.00225768842526929,0.296802896598052,7.33165837438369e-05,0.816831234963919,0.00440295584365337,0.0255097694062576,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,KLHDC7B,0.230690671131,0.00226143139727578,0.404963857073367,3.26768107906939e-08,0.578961414060427,0.00313066028804717,0.0202326017558101,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ONECUT2,0.230225316713208,0.00230961161886004,0.373936257881709,4.02496405111187e-07,1.22213687516707,0.000716524578518484,0.00706910831553037,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,DHRS9,0.229816825753208,0.00235267049869345,0.646920490440069,6.90469966484922e-22,1.02972878909384,0.0108207920494391,0.0477698380719142,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,PLEKHN1,0.229715951261287,0.00236341520462093,0.525668149250267,1.11846555003845e-13,0.659802379043042,0.00507720062203755,0.0281843776199454,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,SCG2,0.228895387552416,0.00245248625695848,0.461075757714851,1.72711868379702e-10,0.79160577385726,0.00152831092340318,0.0121593088850978,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
red,CCDC135,0.228733913423227,0.00247036850431526,0.373730946330716,4.08892861136624e-07,0.539778962844166,0.00414663662380834,0.0245691809274688,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
tan,C16orf74,0.228274090035515,0.00252194077281696,0.559727682373632,1.1894297057695e-15,0.544586380646901,0.00724912936787951,0.0363015725514669,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,RTN1,0.227685518292423,0.00258937681262537,0.452497026735999,4.10042187250663e-10,1.18113088746325,0.00116064128211368,0.00995349043029974,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,IL1R2,0.227069578712093,0.00266169472326261,0.507543305676489,1.02780416003938e-12,1.24365017375034,0.00380078594664875,0.0232066151993889,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,ADCY2,0.226940508832319,0.00267707884516523,0.57010378954087,2.68071087474924e-16,1.29110108259824,0.00219705228924281,0.015773193094091,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,RNF175,0.226325549664913,0.0027514890481441,0.428364560242464,4.11987284746166e-09,0.633732785351523,0.00596948996389122,0.0315290906510349,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,MMEL1,0.225140516651171,0.00290018159197187,0.349208086974083,2.49036273418386e-06,0.662174806201554,0.00469009619907661,0.026616331278691,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,LFNG,0.224833846707255,0.00293982702038925,0.714565932153541,2.47925070158477e-28,0.579225434375857,0.00744205575307091,0.0370019169296901,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,HOXA9,0.224373775986874,0.00300022346250388,0.784005551487971,3.00707729702881e-37,1.64028660785888,0.00596806926760177,0.0315290906510349,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,OR52K1,0.223996787503001,0.0030505470473741,0.583298954462666,3.730854375518e-17,0.661224178027267,0.00455636942469011,0.0260854921077758,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,LRRC25,0.223109274287727,0.00317204560747514,0.87808331017031,1.26342465045613e-56,0.996184014969278,0.00253431250350246,0.0174427417060074,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,HBEGF,0.223088532648151,0.00317493664734172,0.385042074494156,1.6875955536392e-07,0.746776249665881,0.00604858726756401,0.0318842359912139,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CEBPD,0.222475265543347,0.00326149887055245,0.649046761270315,4.58540446342059e-22,0.726786955359552,0.00403900845998397,0.0241136902650398,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,MICAL2,0.222308304121668,0.00328543157098089,0.713539876777624,3.20585090915035e-28,0.534215450414342,0.0111283337271028,0.0487555621714822,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SERPINB8,0.221545859542247,0.00339675026477524,0.534634082692053,3.55252496459833e-14,0.606368323977561,0.00707867479204986,0.0357331655364834,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,HRASLS5,0.221524853913679,0.00339986474676821,0.585224612165513,2.77692379819825e-17,0.909529136594499,0.00786880907997181,0.0383042312183577,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
magenta,BEX1,0.221522347993699,0.00340023646882881,0.476730108698676,3.3471573538999e-11,1.13218024592356,0.0106857006309974,0.0472954687697848,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,CBR1,0.221368206984244,0.0034231720012315,0.489851325643623,7.92347956632281e-12,0.675344105854068,0.000277925442222348,0.0035686688433789,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,OR52K2,0.220735180794525,0.00351883450392849,0.656110360636614,1.14956811484257e-22,0.850276958032619,0.00346274940828559,0.0216770185771759,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,OAZ3,0.218127631090541,0.00393881820905645,0.434541401692856,2.32178830876606e-09,0.661480753809145,7.34401355117375e-05,0.0014135348781932,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
tan,OGDHL,0.217682267909237,0.00401490074687331,0.623078762813539,5.49358449373625e-20,1.16008195669608,0.000728147515068127,0.00711787996540036,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
magenta,ALDH3A1,0.216558440747112,0.0042127993349335,0.44581163118218,7.91261507805678e-10,0.574981502272123,0.00227563771337359,0.0161282395770122,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,CD93,0.215087039442542,0.00448514771880585,0.665034858123276,1.89676580225903e-23,0.956865664260908,0.00256261571332491,0.0175861021464193,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SLC37A2,0.214706859883581,0.00455803994603224,0.880447616547804,2.62992844839529e-57,0.779193263833212,0.00840696589096208,0.0401656664800686,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,C16orf45,0.213411463861031,0.0048144610022129,0.317962487405543,2.01711759542974e-05,0.83451185511896,0.000110812190517686,0.00188010292148768,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SCUBE1,0.213317760321121,0.00483350180933015,0.502639319204648,1.83191176172247e-12,1.1832260224539,0.0056761998441472,0.0304239139710213,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CD163L1,0.21168718767868,0.00517582934663248,0.522722791478178,1.61834731021381e-13,0.95355602780006,0.000708783120252366,0.00702217550296344,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,BBC3,0.209459516396694,0.00567858369217898,0.588355495190879,1.71093997560674e-17,0.514119513499075,0.00162284283029346,0.0127009635402618,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,PDE4A,0.208725796959016,0.00585348509991235,0.758107924110907,1.42653018891779e-33,0.726465864742061,0.00923874707655352,0.0427192765829141,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,PVRL4,0.207847546236545,0.0060691571871548,0.500712080630818,2.29326132783872e-12,0.734157912322914,0.00368172281928109,0.0226124982281777,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,NTNG1,0.207512073090277,0.00615339400870263,0.309934411478731,3.32990142664706e-05,0.680244386527671,0.00482288046036232,0.0271779628291731,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,CCDC113,0.206442167729464,0.00642906053139543,0.633105135977123,9.13427954059959e-21,0.629997620956971,0.00998729757522135,0.0450409414365038,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,ANXA2P1,0.206367217654821,0.0064487783368353,0.631098608137249,1.31487476090079e-20,0.801785805934252,0.00045407170820053,0.00509079561355972,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,SPATA6,0.206279904184177,0.00647181668311103,0.563215814941561,7.24978516534006e-16,0.858316105319446,0.00596029027698725,0.0315099998081699,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,CLEC4E,0.204228974243491,0.00703450523995263,0.561182426658556,9.68216196520098e-16,1.19451319166,0.00649646096164867,0.0336699837946241,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,CFP,0.203894730834383,0.0071302233605923,0.747051128722241,3.85408022130426e-32,0.569131756214931,0.00708562404878285,0.03574907185588,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,IL13RA1,0.200976044497241,0.00801654552119208,0.69261721769543,4.78636659846297e-26,0.755984255546661,0.00527740140318996,0.0288784759843379,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,EMILIN2,0.200693511964635,0.00810732738390348,0.528554046658753,7.76071208509578e-14,0.515231181502301,0.00589788836722696,0.0312810240604699,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
red,GRIN2D,0.200655466758706,0.00811962129387959,0.42605484689122,5.09023960727686e-09,0.748028588612681,0.00205834208485236,0.0149888709498107,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,FAM114A1,0.1986816049799,0.00878058338511812,0.460711767851445,1.7925330143959e-10,0.606723576583814,0.0113323848396715,0.0494312997570421,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,DKK2,0.198561631195739,0.00882225179318173,0.408695778940884,2.37347482217309e-08,1.12831015771185,0.00327509626451881,0.0208882378398055,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CRIP3,0.198077809868176,0.0089920713436492,0.639969940782978,2.57354966830022e-21,0.673642114407917,0.00386659141845297,0.0235016844885239,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,SDC4,0.19605312989188,0.00973452404750214,0.393362629039595,8.61316525689772e-08,0.676374418604666,0.00685223707606681,0.0348423853916482,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,TCN2,0.191092177739077,0.0117870572323486,0.571221999151497,2.27589555368324e-16,0.787059302325598,0.00225426468166467,0.0160553455798924,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,STARD8,0.188682001497504,0.0129149920704044,0.396363092343363,6.72724225996686e-08,0.756487048917424,0.00346765567675251,0.0216844438442739,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,S1PR3,0.187105112600478,0.0137031992230677,0.739218095995523,3.59722792343992e-31,0.970655867415142,0.00887380173711123,0.0415708277674488,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,GCNT2,0.186426114281367,0.0140553651904107,0.555199091679111,2.24264937447974e-15,0.606354624431984,0.00630587552846586,0.0329328440528597,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,FLVCR2,0.185387300933938,0.0146094739789331,0.693551950714893,3.86229438180261e-26,0.606781261694748,0.00216717451457608,0.0155943780819496,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,EPS8L1,0.185141465424837,0.0147433637424566,0.43760408864744,1.73966074182496e-09,0.517857591553067,0.00995746881073504,0.0449279465228371,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,LDHD,0.183155875654185,0.0158646374239591,0.300882637325034,5.76046879170149e-05,0.633279056402036,0.00385259369400982,0.0234317362507402,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,TRPM4,0.178220430473284,0.0189790173769045,0.446752846080009,7.21937055134663e-10,1.10412487302861,0.006779675040454,0.0345949045707525,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,GAA,0.177265955863309,0.0196389325966677,0.762412456388922,3.76657243584001e-34,0.50935207163862,0.00442755860943006,0.0255991656212275,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ACVRL1,0.167369518236772,0.0277365660050805,0.642073672910959,1.73436451373513e-21,0.845361841753551,0.00945762602221272,0.0433352306795403,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,GPR120,0.166870100234457,0.0282116266989107,0.549006753502199,5.25639753852747e-15,0.627331021117353,0.0114678938634417,0.04987205241517,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,PRSS12,0.165573468133437,0.0294775805243494,0.686323432922192,1.98685100440565e-25,0.718618684843634,0.00745774796166899,0.0370409267068885,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,ENC1,0.162756143894194,0.0323960023134466,0.553052749800198,3.01890075449172e-15,0.592512162523406,0.00154542913296259,0.0122592321950644,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,C1orf54,0.158759208774123,0.036954774352282,0.376970740091552,3.18423440476045e-07,0.739862964448017,0.00737021221876385,0.0367359105109972,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,DLEU7,0.154180315378143,0.0428313671271591,0.381500392477919,2.23447421836354e-07,0.6322330259289,0.00912319512888496,0.0423618710177924,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,ACOT4,0.140790414341638,0.0646605682647326,0.495298898616143,4.27763310501445e-12,0.70229115209838,0.00197870781727416,0.0145551973432789,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,NUDT16P1,0.133580654671252,0.0797561398157684,0.32162967883743,1.59658855042085e-05,0.962007364341097,0.00257453114459461,0.0176410106392809,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,KLHL30,0.129369956875909,0.0898107871760485,0.470669516097989,6.38063446871598e-11,0.672542889601713,0.0086349339444292,0.04089662934331,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
